user_id,pais,moneda,ingreso_mensual,nivel_endeudamiento,frecuencia_ahorro,descripcion,valor,categoria,fecha,tipo_texto,comercio,perfil_financiero,probabilidad_perfil,recomendaciones,gasto_total_mes,ratio_gasto_ingreso
72,AR,ARS,161714,56,Alta,gym multiplex cines,23713,ocio,2026-12-09,natural,Multiplex Cines,en_observacion,0.6,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",2995054,18.521
109,AR,ARS,162209,12,Baja,CINE FITER GIMNASIOS CABA,34337,ocio,2026-05-26,natural,Fiter Gimnasios,en_observacion,0.6,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",3566706,21.988
164,CL,CLP,1568301,56,Alta,compra redcompra feria chilena libro ROSARIO,43259,educacion,2026-01-15,cartola,Feria Chilena del Libro,en_observacion,0.6,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",8062335,5.141
103,AR,ARS,154776,59,Alta,CLASES EN UNIVERSIDAD DE PALERMO UP,180000,educacion,2026-09-24,natural,Universidad de Palermo UP,en_observacion,0.6,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",3513212,22.699
96,AR,ARS,196164,75,Baja,pasajepeajedellepiane,2356,transporte,2026-12-07,natural,Peaje Dellepiane,en_riesgo,0.667,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",3342292,17.038
92,AR,ARS,145183,29,Baja,SUBWAY EN COMPRA,11571,alimentacion,2026-11-11,natural,Subway,en_observacion,1.0,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",2747004,18.921
232,CL,CLP,1847943,59,Baja,PAGOLIPIGAS,13709,servicios,2026-02-12,natural,Lipigas,en_riesgo,0.333,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",11395130,6.166
48,AR,ARS,96653,54,Media,ALQUILER BLAISTEN,28494,vivienda,2026-07-09,natural,Blaisten,en_observacion,1.0,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",2435016,25.193
112,AR,ARS,213124,15,Baja,ticket ticketek,20120,ocio,2026-04-01,natural,Ticketek,en_observacion,0.6,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",3703344,17.376
92,AR,ARS,145183,29,Baja,carga combustible autopistas del oeste 9172 441,21655,transporte,2026-09-19,natural,Autopistas del Oeste,en_observacion,1.0,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",2747004,18.921
33,AR,ARS,259467,46,Baja,renovaciónnetflixargentina CORDOBA,11381,streaming,2026-09-20,natural,Netflix Argentina,en_riesgo,0.333,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",4175933,16.094
146,CL,CLP,1274302,79,Alta,CARGO AUTOMÁTICO NETFLIX CHILE,15868,streaming,2026-06-01,natural,Netflix Chile,en_observacion,1.0,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",8772395,6.884
59,AR,ARS,178019,25,Alta,SERVICIO TELECENTRO,8480,servicios,2026-07-21,natural,Telecentro,saludable,0.143,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",3137087,17.622
160,CL,CLP,1140031,34,Baja,AMAZON*MARKETPLACE CHILE,164064,otros,2026-04-19,cartola,Amazon Chile,en_observacion,1.0,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",8648061,7.586
240,CL,CLP,970227,13,Alta,comprawebpaypassline ROSARIO,56133,ocio,2026-04-10,cartola,Passline,saludable,0.143,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",8254644,8.508
118,AR,ARS,233006,77,Alta,OMINT DEBITO DIRECTO CORDOBA 7890,95000,salud,2026-12-09,cartola,OMINT,en_observacion,1.0,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",3733233,16.022
50,AR,ARS,145906,75,Baja,mp*disney plus arg,8023,streaming,2026-04-13,cartola,Disney Plus Argentina,en_riesgo,0.667,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",3042381,20.852
213,CL,CLP,668983,22,Baja,compra webpay maconline suc,56561,otros,2026-04-19,cartola,MacOnline,en_observacion,0.6,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",5885558,8.798
147,CL,CLP,810575,60,Baja,arancel universidad diego portales udp,216576,educacion,2026-08-21,natural,Universidad Diego Portales UDP,en_riesgo,0.333,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",6497165,8.016
165,CL,CLP,1624525,47,Baja,ticket bar el barista,59782,ocio,2026-03-14,natural,Bar El Barista,en_riesgo,0.333,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Reducir gastos en alimentación (considerar compras mayoristas)""]",8801621,5.418
189,CL,CLP,855868,15,Media,comprawebpayturbus,7156,transporte,2026-12-17,cartola,Turbus,en_observacion,0.2,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",7048524,8.236
53,AR,ARS,169174,19,Media,MP*NETFLIX ARGENTINA,13053,streaming,2026-12-13,cartola,Netflix Argentina,en_observacion,0.2,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",3914749,23.14
48,AR,ARS,96653,54,Media,MP*MAX HBO ARGENTINA,25603,streaming,2026-03-18,cartola,Max HBO Argentina,en_observacion,1.0,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",2435016,25.193
196,CL,CLP,1960360,54,Media,CONSULTA EN CLÍNICA DENTAL CUMBRE,57080,salud,2026-08-07,natural,Clínica Dental Cumbre,en_observacion,1.0,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",10440366,5.326
179,CL,CLP,1343894,42,Alta,GARBANZOS,7988,alimentacion,2026-10-25,item_generico,ITEM_GENERICO,en_observacion,0.6,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",9347419,6.955
138,CL,CLP,1524525,37,Baja,pat sportlife gimnasios 955,34697,ocio,2026-12-30,cartola,Gimnasio Sportlife,en_observacion,1.0,"[""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible"", ""Reducir gastos en alimentación (considerar compras mayoristas)""]",9331312,6.121
1,AR,ARS,247621,19,Baja,PAGO ABNCO ICBC,5102,otros,2026-03-07,natural,Banco ICBC,en_observacion,0.6,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",4361323,17.613
179,CL,CLP,1343894,42,Alta,compré equipo deportivo,8106,ocio,2026-10-25,item_generico,ITEM_GENERICO,en_observacion,0.6,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",9347419,6.955
108,AR,ARS,222133,12,Alta,MP*MAX HBO ARGENTINA BSAS,8734,streaming,2026-03-24,cartola,Max HBO Argentina,saludable,0.143,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",4155523,18.707
179,CL,CLP,1343894,42,Alta,adquisición de jarabe para la tos,11724,salud,2026-10-25,item_generico,ITEM_GENERICO,en_observacion,0.6,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",9347419,6.955
1,AR,ARS,247621,19,Baja,viaje en peaje dock sud CABA 2229,13506,transporte,2026-07-30,natural,Peaje Dock Sud,en_observacion,0.6,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",4361323,17.613
165,CL,CLP,1624525,47,Baja,giro cajavecina almacen pos,106629,otros,2026-10-16,cartola,Caja Vecina Almacen,en_riesgo,0.333,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Reducir gastos en alimentación (considerar compras mayoristas)""]",8801621,5.418
69,AR,ARS,123287,38,Alta,UTN CUOTAS ACADEMICAS VALPO,3728,educacion,2026-01-18,cartola,Universidad Tecnologica Nacional UTN,en_observacion,0.2,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",2669443,21.652
150,CL,CLP,1930397,36,Alta,comisionmantencioncmrfalabella 737,1045,otros,2026-05-23,cartola,CMR Falabella Cobros,en_observacion,0.2,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",8853204,4.586
108,AR,ARS,222133,12,Alta,1660 LIGIER POS COMPRA,24922,vivienda,2026-11-07,cartola,Ligier Pinturerias,saludable,0.143,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",4155523,18.707
81,AR,ARS,98574,70,Baja,PEAJE METROVIAS,1000,transporte,2026-02-05,natural,Metrovias,en_riesgo,0.667,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",2702667,27.418
185,CL,CLP,1401540,79,Alta,patdebitovespucionorte BSAS,22623,transporte,2026-01-26,cartola,Vespucio Norte,en_observacion,1.0,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",9520439,6.793
6,AR,ARS,87811,16,Baja,teatro colon entradas CONCEPCION,19106,ocio,2026-01-23,cartola,Teatro Colon,en_observacion,0.6,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",2744833,31.258
63,AR,ARS,298016,44,Baja,clases en editorial santillana argentina,17362,educacion,2026-02-04,natural,Editorial Santillana Argentina,en_riesgo,0.333,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",4884528,16.39
8,AR,ARS,86956,76,Baja,gasto en fiambreria le galpon CONCEPCION,14792,alimentacion,2026-07-14,natural,Fiambreria El Galpon,en_riesgo,0.667,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",2645282,30.421
175,CL,CLP,1404496,13,Alta,FARMACIA FARMACIAS SALCOBRAND,36219,salud,2026-05-16,natural,Farmacias Salcobrand,saludable,0.143,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",6576621,4.683
227,CL,CLP,1902729,56,Alta,COMPRA REDCOMPRA FERIA CHILENA LIBRO,26530,educacion,2026-05-17,cartola,Feria Chilena del Libro,en_observacion,0.6,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Reducir gastos en alimentación (considerar compras mayoristas)""]",9967928,5.239
54,AR,ARS,193971,25,Media,teatronicetoclub,30011,ocio,2026-05-21,natural,Niceto Club,en_observacion,0.2,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",3663562,18.887
191,CL,CLP,992555,44,Baja,STGO cursodediemiggs,7930,educacion,2026-11-27,natural,Dimeiggs,en_riesgo,0.333,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",7258016,7.312
149,CL,CLP,583665,50,Baja,APGO REIFSCHNEIDER,63405,otros,2026-02-13,natural,Reifschneider,en_riesgo,0.333,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",5347865,9.163
159,CL,CLP,918534,63,Media,compra redcompra tricot suc,148874,otros,2026-10-11,cartola,Tricot,en_riesgo,0.333,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",7616710,8.292
197,CL,CLP,1338132,36,Baja,PLAN MENSUAL MAX HBO CONCEPCOIN,9307,streaming,2026-09-13,natural,Max HBO,en_observacion,1.0,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",7863780,5.877
15,AR,ARS,104312,53,Baja,PAGO CONSORCIO CABALLITO,30709,vivienda,2026-03-04,natural,Consorcio Caballito,en_riesgo,0.333,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",2869213,27.506
85,AR,ARS,143700,65,Media,EXPENSAS SODIMAC 7508,21243,vivienda,2026-02-01,natural,Sodimac,en_riesgo,0.333,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",2885825,20.082
119,AR,ARS,162934,38,Baja,DIARCO COMPRA POS 2189,44379,alimentacion,2026-01-29,cartola,Diarco,en_observacion,1.0,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",3466178,21.274
42,AR,ARS,275825,79,Media,MATRÍCULACOLEGIOWARD,90001,educacion,2026-11-04,natural,Colegio Ward,en_riesgo,0.333,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",4637350,16.813
104,AR,ARS,271497,76,Alta,PROVINCIA NET RECAUDA,44941,servicios,2026-01-10,cartola,Provincia NET,en_observacion,1.0,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",4072380,15.0
215,CL,CLP,820455,32,Baja,ticket playstation network,92580,ocio,2026-08-20,natural,PlayStation Network,en_observacion,1.0,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",5534352,6.745
197,CL,CLP,1338132,36,Baja,TRANSBANK ALMACEN,6968,alimentacion,2026-05-30,cartola,Almacén de Barrio,en_observacion,1.0,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",7863780,5.877
142,CL,CLP,1426596,75,Alta,pago en uber eats,25840,alimentacion,2026-07-08,natural,Uber Eats,en_observacion,1.0,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",9326199,6.537
192,CL,CLP,917605,23,Baja,COMPRA EN REDFARMA 9095,4733,salud,2026-09-30,natural,Redfarma,en_observacion,0.6,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",7464157,8.134
232,CL,CLP,1847943,59,Baja,SERVICIO GASCO,141166,servicios,2026-04-14,natural,Gasco,en_riesgo,0.333,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",11395130,6.166
